"Date.Time","Year","Month","Day","Data.Quality","Max.Temp..Â.C.","Max.Temp.Flag","Min.Temp..Â.C.","Min.Temp.Flag","Mean.Temp..Â.C.","Mean.Temp.Flag","Heat.Deg.Days..Â.C.","Heat.Deg.Days.Flag","Cool.Deg.Days..Â.C.","Cool.Deg.Days.Flag","Total.Rain..mm.","Total.Rain.Flag","Total.Snow..cm.","Total.Snow.Flag","Total.Precip..mm.","Total.Precip.Flag","Snow.on.Grnd..cm.","Snow.on.Grnd.Flag","Dir.of.Max.Gust..10s.deg.","Dir.of.Max.Gust.Flag","Spd.of.Max.Gust..km.h.","Spd.of.Max.Gust.Flag"
"3/08/00",2000,3,8,NA,10.9,"",5.6,NA,8.3,"",9.7,"",0,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"3/09/00",2000,3,9,NA,8.9,"",5.1,NA,7,"",11,"",0,"",NA,NA,NA,NA,5.2,NA,NA,NA,NA,NA,NA,NA
"3/10/00",2000,3,10,NA,12.7,"",4,NA,8.4,"",9.6,"",0,"",NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA
"3/11/00",2000,3,11,NA,11.2,"",6.1,NA,8.7,"",9.3,"",0,"",NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"3/12/00",2000,3,12,NA,8.3,"",5.3,NA,6.8,"",11.2,"",0,"",NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"3/13/00",2000,3,13,NA,11,"",6,NA,8.5,"",9.5,"",0,"",NA,NA,NA,NA,11.6,NA,NA,NA,NA,NA,NA,NA
"3/14/00",2000,3,14,NA,12,"E",5,NA,8.5,"E",9.5,"E",0,"E",NA,NA,NA,NA,22.8,NA,NA,NA,NA,NA,NA,NA
"3/15/00",2000,3,15,NA,12.4,"",4.2,NA,8.3,"",9.7,"",0,"",NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA
"3/16/00",2000,3,16,NA,11.2,"",5.9,NA,8.6,"",9.4,"",0,"",NA,NA,NA,NA,15.6,NA,NA,NA,NA,NA,NA,NA
"3/17/00",2000,3,17,NA,8,"",5.1,NA,6.6,"",11.4,"",0,"",NA,NA,NA,NA,10.4,NA,NA,NA,NA,NA,NA,NA
"3/18/00",2000,3,18,NA,10.1,"",5.7,NA,7.9,"",10.1,"",0,"",NA,NA,NA,NA,20.6,NA,NA,NA,NA,NA,NA,NA
"3/19/00",2000,3,19,NA,9.9,"",4.6,NA,7.3,"",10.7,"",0,"",NA,NA,NA,NA,5.2,NA,NA,NA,NA,NA,NA,NA
"3/20/00",2000,3,20,NA,9.4,"",4.1,NA,6.8,"",11.2,"",0,"",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"3/21/00",2000,3,21,NA,10.8,"",5,NA,7.9,"",10.1,"",0,"",NA,NA,NA,NA,3.6,NA,NA,NA,NA,NA,NA,NA
"3/22/00",2000,3,22,NA,11.7,"",7.1,NA,9.4,"",8.6,"",0,"",NA,NA,NA,NA,9.8,NA,NA,NA,NA,NA,NA,NA
"3/23/00",2000,3,23,NA,11.3,"",6.4,NA,8.9,"",9.1,"",0,"",NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA
"3/24/00",2000,3,24,NA,11,"",4.8,NA,7.9,"",10.1,"",0,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"3/25/00",2000,3,25,NA,12.9,"",6.4,NA,9.7,"",8.3,"",0,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"3/26/00",2000,3,26,NA,13,"",5.9,NA,9.5,"",8.5,"",0,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"3/27/00",2000,3,27,NA,12.3,"",7,NA,9.7,"",8.3,"",0,"",NA,NA,NA,NA,5.2,NA,NA,NA,NA,NA,NA,NA
"3/28/00",2000,3,28,NA,10.4,"",5.8,NA,8.1,"",9.9,"",0,"",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"3/29/00",2000,3,29,NA,12.4,"",2.5,NA,7.5,"",10.5,"",0,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"3/30/00",2000,3,30,NA,14.5,"",5,NA,9.8,"",8.2,"",0,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"3/31/00",2000,3,31,NA,13.9,"",5.6,NA,9.8,"",8.2,"",0,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"4/01/00",2000,4,1,NA,14.9,"",7.4,NA,11.2,"",6.8,"",0,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"4/02/00",2000,4,2,NA,16.1,"",8.2,NA,12.2,"",5.8,"",0,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"4/03/00",2000,4,3,NA,17.3,"",6.6,NA,12,"",6,"",0,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"4/04/00",2000,4,4,NA,12.1,"",8.1,NA,10.1,"",7.9,"",0,"",NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA
"4/05/00",2000,4,5,NA,10.1,"",6.4,NA,8.3,"",9.7,"",0,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"4/06/00",2000,4,6,NA,11.9,"",5.5,NA,8.7,"",9.3,"",0,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"4/07/00",2000,4,7,NA,13.2,"",5,NA,9.1,"",8.9,"",0,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"4/08/00",2000,4,8,NA,14.2,"",5.1,NA,9.7,"",8.3,"",0,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"4/09/00",2000,4,9,NA,15.6,"",6.3,NA,11,"",7,"",0,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"4/10/00",2000,4,10,NA,15.5,"",9.1,NA,12.3,"",5.7,"",0,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"4/11/00",2000,4,11,NA,16.9,"",7.4,NA,12.2,"",5.8,"",0,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"4/12/00",2000,4,12,NA,19.4,"",7.4,NA,13.4,"",4.6,"",0,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"4/13/00",2000,4,13,NA,12.5,"",9.9,NA,11.2,"",6.8,"",0,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"4/14/00",2000,4,14,NA,13.8,"",9.7,NA,11.8,"",6.2,"",0,"",NA,NA,NA,NA,1.8,NA,NA,NA,NA,NA,NA,NA
"4/15/00",2000,4,15,NA,11.9,"",8.1,NA,10,"",8,"",0,"",NA,NA,NA,NA,3.2,NA,NA,NA,NA,NA,NA,NA
"4/16/00",2000,4,16,NA,15.5,"",5.6,NA,10.6,"",7.4,"",0,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"4/17/00",2000,4,17,NA,15.6,"",3.9,NA,9.8,"",8.2,"",0,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"4/18/00",2000,4,18,NA,18.5,"",5.6,NA,12.1,"",5.9,"",0,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"4/19/00",2000,4,19,NA,14.6,"",9.2,NA,11.9,"",6.1,"",0,"",NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA
"4/20/00",2000,4,20,NA,18.7,"",9.2,NA,14,"",4,"",0,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"4/21/00",2000,4,21,NA,17.3,"",9.6,NA,13.5,"",4.5,"",0,"",NA,NA,NA,NA,12.4,NA,NA,NA,NA,NA,NA,NA
"4/22/00",2000,4,22,NA,15.3,"",8.8,NA,12.1,"",5.9,"",0,"",NA,NA,NA,NA,6.4,NA,NA,NA,NA,NA,NA,NA
"4/23/00",2000,4,23,NA,12.1,"",5.4,NA,8.8,"",9.2,"",0,"",NA,NA,NA,NA,5.2,NA,NA,NA,NA,NA,NA,NA
"4/24/00",2000,4,24,NA,12.3,"",3.5,NA,7.9,"",10.1,"",0,"",NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA
"4/25/00",2000,4,25,NA,12.3,"",7,NA,9.7,"",8.3,"",0,"",NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA
"4/26/00",2000,4,26,NA,16.7,"",7.2,NA,12,"",6,"",0,"",NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA
"4/27/00",2000,4,27,NA,15.5,"",7.2,NA,11.4,"",6.6,"",0,"",NA,NA,NA,NA,11.8,NA,NA,NA,NA,NA,NA,NA
"4/28/00",2000,4,28,NA,13,"",7.2,NA,10.1,"",7.9,"",0,"",NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA
"4/29/00",2000,4,29,NA,12.7,"",7.9,NA,10.3,"",7.7,"",0,"",NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA
"4/30/00",2000,4,30,NA,14.3,"",8.4,NA,11.4,"",6.6,"",0,"",NA,NA,NA,NA,9.2,NA,NA,NA,NA,NA,NA,NA
"5/01/00",2000,5,1,NA,14.8,"",8.5,NA,11.7,"",6.3,"",0,"",NA,NA,NA,NA,4.8,NA,NA,NA,NA,NA,NA,NA
"5/02/00",2000,5,2,NA,15.4,"",8.6,NA,12,"",6,"",0,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"5/03/00",2000,5,3,NA,12.8,"",7.6,NA,10.2,"",7.8,"",0,"",NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA
"5/04/00",2000,5,4,NA,11.9,"",6.6,NA,9.3,"",8.7,"",0,"",NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA
"5/05/00",2000,5,5,NA,13.4,"",6.4,NA,9.9,"",8.1,"",0,"",NA,NA,NA,NA,3.8,NA,NA,NA,NA,NA,NA,NA
"5/06/00",2000,5,6,NA,13.6,"",6,NA,9.8,"",8.2,"",0,"",NA,NA,NA,NA,3.8,NA,NA,NA,NA,NA,NA,NA
"5/07/00",2000,5,7,NA,15.3,"",4,NA,9.7,"",8.3,"",0,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"5/08/00",2000,5,8,NA,15.4,"",5.4,NA,10.4,"",7.6,"",0,"",NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA
"5/09/00",2000,5,9,NA,12.1,"",8.8,NA,10.5,"",7.5,"",0,"",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"5/10/00",2000,5,10,NA,11.8,"",7.4,NA,9.6,"",8.4,"",0,"",NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA
"5/11/00",2000,5,11,NA,12,"",8.2,NA,10.1,"",7.9,"",0,"",NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA
"5/12/00",2000,5,12,NA,15,"",8.2,NA,11.6,"",6.4,"",0,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"5/13/00",2000,5,13,NA,17.4,"",5.6,NA,11.5,"",6.5,"",0,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"5/14/00",2000,5,14,NA,19.9,"",11.5,NA,15.7,"",2.3,"",0,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"5/15/00",2000,5,15,NA,21.7,"",9.4,NA,15.6,"",2.4,"",0,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"5/16/00",2000,5,16,NA,22.3,"",9.7,NA,16,"",2,"",0,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"5/17/00",2000,5,17,NA,15.1,"",11.6,NA,13.4,"",4.6,"",0,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"5/18/00",2000,5,18,NA,19.7,"",11.3,NA,15.5,"",2.5,"",0,"",NA,NA,NA,NA,4.6,NA,NA,NA,NA,NA,NA,NA
"5/19/00",2000,5,19,NA,18.1,"",11.1,NA,14.6,"",3.4,"",0,"",NA,NA,NA,NA,3.4,NA,NA,NA,NA,NA,NA,NA
"5/20/00",2000,5,20,NA,15,"",10.3,NA,12.7,"",5.3,"",0,"",NA,NA,NA,NA,9.8,NA,NA,NA,NA,NA,NA,NA
"5/21/00",2000,5,21,NA,14.8,"",10.4,NA,12.6,"",5.4,"",0,"",NA,NA,NA,NA,8.6,NA,NA,NA,NA,NA,NA,NA
"5/22/00",2000,5,22,NA,17,"",10,NA,13.5,"",4.5,"",0,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"5/23/00",2000,5,23,NA,16.6,"",9.9,NA,13.3,"",4.7,"",0,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"5/24/00",2000,5,24,NA,17.2,"",8.9,NA,13.1,"",4.9,"",0,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"5/25/00",2000,5,25,NA,18,"",7.7,NA,12.9,"",5.1,"",0,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"5/26/00",2000,5,26,NA,13.7,"",10.1,NA,11.9,"",6.1,"",0,"",NA,NA,NA,NA,7.2,NA,NA,NA,NA,NA,NA,NA
"5/27/00",2000,5,27,NA,18.2,"",10.8,NA,14.5,"",3.5,"",0,"",NA,NA,NA,NA,11.8,NA,NA,NA,NA,NA,NA,NA
"5/28/00",2000,5,28,NA,15.5,"",10.4,NA,13,"",5,"",0,"",NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA
"5/29/00",2000,5,29,NA,17.4,"",10.1,NA,13.8,"",4.2,"",0,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"5/30/00",2000,5,30,NA,17.7,"",9.4,NA,13.6,"",4.4,"",0,"",NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA
"5/31/00",2000,5,31,NA,13.8,"",11.4,NA,12.6,"",5.4,"",0,"",NA,NA,NA,NA,5.8,NA,NA,NA,NA,NA,NA,NA
"6/01/00",2000,6,1,NA,18.2,"",10.9,NA,14.6,"",3.4,"",0,"",NA,NA,NA,NA,3,NA,0,NA,NA,NA,NA,NA
"6/02/00",2000,6,2,NA,21.4,"",11,NA,16.2,"",1.8,"",0,"",NA,NA,NA,NA,6,NA,0,NA,NA,NA,NA,NA
"6/03/00",2000,6,3,NA,23.4,"",10.7,NA,17.1,"",0.9,"",0,"",NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
"6/04/00",2000,6,4,NA,23.3,"",13.8,NA,18.6,"",0,"",0.6,"",NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
"6/05/00",2000,6,5,NA,17.6,"",12.3,NA,15,"",3,"",0,"",NA,NA,NA,NA,9.2,NA,0,NA,NA,NA,NA,NA
"6/06/00",2000,6,6,NA,14.5,"",11.6,NA,13.1,"",4.9,"",0,"",NA,NA,NA,NA,17.8,NA,0,NA,NA,NA,NA,NA
"6/07/00",2000,6,7,NA,17.1,"",11.1,NA,14.1,"",3.9,"",0,"",NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
"6/08/00",2000,6,8,NA,20.6,"",12.1,NA,16.4,"",1.6,"",0,"",NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
"6/09/00",2000,6,9,NA,15.5,"",11.4,NA,13.5,"",4.5,"",0,"",NA,NA,NA,NA,4,NA,0,NA,NA,NA,NA,NA
"6/10/00",2000,6,10,NA,15.4,"",8.5,NA,12,"",6,"",0,"",NA,NA,NA,NA,11.6,NA,0,NA,NA,NA,NA,NA
"6/11/00",2000,6,11,NA,12.9,"",9.7,NA,11.3,"",6.7,"",0,"",NA,NA,NA,NA,16.4,NA,0,NA,NA,NA,NA,NA
"6/12/00",2000,6,12,NA,19.8,"",10.9,NA,15.4,"",2.6,"",0,"",NA,NA,NA,NA,12.8,NA,0,NA,NA,NA,NA,NA
"6/13/00",2000,6,13,NA,14.4,"",11.7,NA,13.1,"",4.9,"",0,"",NA,NA,NA,NA,11,NA,0,NA,NA,NA,NA,NA
"6/14/00",2000,6,14,NA,18.3,"",11.9,NA,15.1,"",2.9,"",0,"",NA,NA,NA,NA,17,NA,0,NA,NA,NA,NA,NA
"6/15/00",2000,6,15,NA,19.3,"",8.9,NA,14.1,"",3.9,"",0,"",NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
"6/16/00",2000,6,16,NA,21.9,"",10.3,NA,16.1,"",1.9,"",0,"",NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
"6/17/00",2000,6,17,NA,23.6,"",13.1,NA,18.4,"",0,"",0.4,"",NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
"6/18/00",2000,6,18,NA,22.3,"",14.5,NA,18.4,"",0,"",0.4,"",NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA
"6/19/00",2000,6,19,NA,20,"",11.5,NA,15.8,"",2.2,"",0,"",NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
"6/20/00",2000,6,20,NA,21.8,"",12.7,NA,17.3,"",0.7,"",0,"",NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
"6/21/00",2000,6,21,NA,21.5,"",14.4,NA,18,"",0,"",0,"",NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
"6/22/00",2000,6,22,NA,20.1,"",11.6,NA,15.9,"",2.1,"",0,"",NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
"6/23/00",2000,6,23,NA,20.5,"",12.2,NA,16.4,"",1.6,"",0,"",NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
"6/24/00",2000,6,24,NA,22.2,"",14.8,NA,18.5,"",0,"",0.5,"",NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
"6/25/00",2000,6,25,NA,24,"",12.3,NA,18.2,"",0,"",0.2,"",NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
"6/26/00",2000,6,26,NA,25.5,"",13.2,NA,19.4,"",0,"",1.4,"",NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
"6/27/00",2000,6,27,NA,27.7,"",15.3,NA,21.5,"",0,"",3.5,"",NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
"6/28/00",2000,6,28,NA,30,"",15.6,NA,22.8,"",0,"",4.8,"",NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
"6/29/00",2000,6,29,NA,23.1,"",15.8,NA,19.5,"",0,"",1.5,"",NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
"6/30/00",2000,6,30,NA,21.9,"",14.2,NA,18.1,"",0,"",0.1,"",NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
"7/01/00",2000,7,1,NA,18.9,"",14.1,NA,16.5,"",1.5,"",0,"",NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA
"7/02/00",2000,7,2,NA,17.5,"",11.3,NA,14.4,"",3.6,"",0,"",NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA
"7/03/00",2000,7,3,NA,19.2,"",10.4,NA,14.8,"",3.2,"",0,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"7/04/00",2000,7,4,NA,18.7,"",11.9,NA,15.3,"",2.7,"",0,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"7/05/00",2000,7,5,NA,17.4,"",13.2,NA,15.3,"",2.7,"",0,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"7/06/00",2000,7,6,NA,22.9,"",11.2,NA,17.1,"",0.9,"",0,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"7/07/00",2000,7,7,NA,23.6,"",13.8,NA,18.7,"",0,"",0.7,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"7/08/00",2000,7,8,NA,23.6,"",13.9,NA,18.8,"",0,"",0.8,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"7/09/00",2000,7,9,NA,19.1,"",15.1,NA,17.1,"",0.9,"",0,"",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"7/10/00",2000,7,10,NA,22.6,"",16,NA,19.3,"",0,"",1.3,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"7/11/00",2000,7,11,NA,21.9,"",14.8,NA,18.4,"",0,"",0.4,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"7/12/00",2000,7,12,NA,24.1,"",14.3,NA,19.2,"",0,"",1.2,"",NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA
"7/13/00",2000,7,13,NA,21.7,"",16,NA,18.9,"",0,"",0.9,"",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"7/14/00",2000,7,14,NA,21.6,"",12.4,NA,17,"",1,"",0,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"7/15/00",2000,7,15,NA,21.8,"",12.7,NA,17.3,"",0.7,"",0,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"7/16/00",2000,7,16,NA,23.3,"",12.8,NA,18.1,"",0,"",0.1,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"7/17/00",2000,7,17,NA,26.2,"",12.9,NA,19.6,"",0,"",1.6,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"7/18/00",2000,7,18,NA,22.2,"",14.9,NA,18.6,"",0,"",0.6,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"7/19/00",2000,7,19,NA,23.7,"",15.5,NA,19.6,"",0,"",1.6,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"7/20/00",2000,7,20,NA,24.2,"",15.3,NA,19.8,"",0,"",1.8,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"7/21/00",2000,7,21,NA,25.5,"",15.4,NA,20.5,"",0,"",2.5,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"7/22/00",2000,7,22,NA,20.7,"",14.9,NA,17.8,"",0.2,"",0,"",NA,NA,NA,NA,11.2,NA,NA,NA,NA,NA,NA,NA
"7/23/00",2000,7,23,NA,23.4,"",14.6,NA,19,"",0,"",1,"",NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA
"7/24/00",2000,7,24,NA,25.4,"",14.6,NA,20,"",0,"",2,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"7/25/00",2000,7,25,NA,22.7,"",16.9,NA,19.8,"",0,"",1.8,"",NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA
"7/26/00",2000,7,26,NA,21.7,"",15.1,NA,18.4,"",0,"",0.4,"",NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
"7/27/00",2000,7,27,NA,17,"",15,NA,16,"",2,"",0,"",NA,NA,NA,NA,36.2,NA,NA,NA,NA,NA,NA,NA
"7/28/00",2000,7,28,NA,19.1,"",15.7,NA,17.4,"",0.6,"",0,"",NA,NA,NA,NA,14.6,NA,NA,NA,NA,NA,NA,NA
"7/29/00",2000,7,29,NA,24,"",14,NA,19,"",0,"",1,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"7/30/00",2000,7,30,NA,25.8,"",15.3,NA,20.6,"",0,"",2.6,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"7/31/00",2000,7,31,NA,27.1,"",16,NA,21.6,"",0,"",3.6,"",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"8/01/00",2000,8,1,NA,22.5,"",15.3,NA,18.9,"",0,"",0.9,"",NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
"8/02/00",2000,8,2,NA,23.8,"",13.1,NA,18.5,"",0,"",0.5,"",NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
"8/03/00",2000,8,3,NA,24.4,"",13.7,NA,19.1,"",0,"",1.1,"",NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
"8/04/00",2000,8,4,NA,27.3,"",14.8,NA,21.1,"",0,"",3.1,"",NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
"8/05/00",2000,8,5,NA,26.3,"",16,NA,21.2,"",0,"",3.2,"",NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
"8/06/00",2000,8,6,NA,24.1,"",16.4,NA,20.3,"",0,"",2.3,"",NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
"8/07/00",2000,8,7,NA,22.5,"",16.1,NA,19.3,"",0,"",1.3,"",NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
"8/08/00",2000,8,8,NA,23.8,"",15.1,NA,19.5,"",0,"",1.5,"",NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
"8/09/00",2000,8,9,NA,23.9,"",14.7,NA,19.3,"",0,"",1.3,"",NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
"8/10/00",2000,8,10,NA,23.7,"",15.7,NA,19.7,"",0,"",1.7,"",NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
"8/11/00",2000,8,11,NA,19.5,"",13.7,NA,16.6,"",1.4,"",0,"",NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
"8/12/00",2000,8,12,NA,21.6,"",12.4,NA,17,"",1,"",0,"",NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
"8/13/00",2000,8,13,NA,21.7,"",12.1,NA,16.9,"",1.1,"",0,"",NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
"8/14/00",2000,8,14,NA,21.8,"",13.1,NA,17.5,"",0.5,"",0,"",NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
"8/15/00",2000,8,15,NA,21.6,"",13.6,NA,17.6,"",0.4,"",0,"",NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
"8/16/00",2000,8,16,NA,23.1,"",12.5,NA,17.8,"",0.2,"",0,"",NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
"8/17/00",2000,8,17,NA,22.3,"",14,NA,18.2,"",0,"",0.2,"",NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
"8/18/00",2000,8,18,NA,17.4,"",14.5,NA,16,"",2,"",0,"",NA,NA,NA,NA,1.8,NA,0,NA,NA,NA,NA,NA
"8/19/00",2000,8,19,NA,20.2,"",14,NA,17.1,"",0.9,"",0,"",NA,NA,NA,NA,0.8,NA,0,NA,NA,NA,NA,NA
"8/20/00",2000,8,20,NA,19.8,"",13.7,NA,16.8,"",1.2,"",0,"",NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
"8/21/00",2000,8,21,NA,21.6,"",12,NA,16.8,"",1.2,"",0,"",NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
"8/22/00",2000,8,22,NA,24.7,"",12.8,NA,18.8,"",0,"",0.8,"",NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
"8/23/00",2000,8,23,NA,25.1,"",14.4,NA,19.8,"",0,"",1.8,"",NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
